ID,Title,Difficulty,Topics,Link,Acceptance Rate (%),Premium Only,Category,Likes,Dislikes,Example Test Cases,Similar Questions,pattern
212,Word Search II,Hard,"Array, String, Backtracking, Trie, Matrix",https://leetcode.com/problems/word-search-ii/,37.5,FALSE,Algorithms,9918,500,"[{""input"": ""board=[[\""o\"",\""a\"",\""a\"",\""n\""],[\""e\"",\""t\"",\""a\"",\""e\""],[\""i\"",\""h\"",\""k\"",\""r\""],[\""i\"",\""f\"",\""l\"",\""v\""]], words=[\""oath\"",\""pea\"",\""eat\"",\""rain\""]"", ""expected"": ""[\""eat\"",\""oath\""]""}, {""input"": ""board=[[\""a\""]], words=[\""a\""]"", ""expected"": ""[\""a\""]""}, {""input"": ""board=[[\""a\"",\""b\""],[\""c\"",\""d\""]], words=[\""abdc\"",\""abcd\"",\""cdba\""]"", ""expected"": ""[\""abdc\"",\""cdba\""]""}, {""input"": ""board=[[\""a\"",\""b\""],[\""c\"",\""d\""]], words=[\""efg\""]"", ""expected"": ""[]""}]","[{""title"": ""Word Search"", ""titleSlug"": ""word-search"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Unique Paths III"", ""titleSlug"": ""unique-paths-iii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Encrypt and Decrypt Strings"", ""titleSlug"": ""encrypt-and-decrypt-strings"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""backtracking_subset"", ""dfs_recursive""]"
312,Burst Balloons,Hard,"Array, Dynamic Programming",https://leetcode.com/problems/burst-balloons/,61.87,FALSE,Algorithms,9500,270,"[{""input"": ""nums=[3,1,5,8]"", ""expected"": ""167""}, {""input"": ""nums=[1]"", ""expected"": ""1""}, {""input"": ""nums=[1,5]"", ""expected"": ""10""}, {""input"": ""nums=[5,4]"", ""expected"": ""40""}]","[{""title"": ""Minimum Cost to Merge Stones"", ""titleSlug"": ""minimum-cost-to-merge-stones"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""dp_2d_grid""]"
329,Longest Increasing Path in a Matrix,Hard,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix",https://leetcode.com/problems/longest-increasing-path-in-a-matrix/,55.61,FALSE,Algorithms,9309,143,"[{""input"": ""matrix=[[9,9,4],[6,6,8],[2,1,1]]"", ""expected"": ""4""}, {""input"": ""matrix=[[1]]"", ""expected"": ""1""}, {""input"": ""matrix=[[3,4,5],[3,2,6],[2,2,1]]"", ""expected"": ""4""}, {""input"": ""matrix=[[1,2,3],[6,5,4],[7,8,9]]"", ""expected"": ""7""}]","[{""title"": ""Number of Increasing Paths in a Grid"", ""titleSlug"": ""number-of-increasing-paths-in-a-grid"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""bfs_level_order"", ""dfs_recursive"", ""dp_2d_grid""]"
315,Count of Smaller Numbers After Self,Hard,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set",https://leetcode.com/problems/count-of-smaller-numbers-after-self/,42.96,FALSE,Algorithms,9087,247,"[{""input"": ""nums=[5,2,6,1]"", ""expected"": ""[2,1,1,0]""}, {""input"": ""nums=[1]"", ""expected"": ""[0]""}, {""input"": ""nums=[5,4,3,2,1]"", ""expected"": ""[4,3,2,1,0]""}, {""input"": ""nums=[-1,-1]"", ""expected"": ""[0,0]""}]","[{""title"": ""Count of Range Sum"", ""titleSlug"": ""count-of-range-sum"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Queue Reconstruction by Height"", ""titleSlug"": ""queue-reconstruction-by-height"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Reverse Pairs"", ""titleSlug"": ""reverse-pairs"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""How Many Numbers Are Smaller Than the Current Number"", ""titleSlug"": ""how-many-numbers-are-smaller-than-the-current-number"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Count Good Triplets in an Array"", ""titleSlug"": ""count-good-triplets-in-an-array"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Count the Number of K-Big Indices"", ""titleSlug"": ""count-the-number-of-k-big-indices"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""binary_search_standard"", ""greedy_local""]"
135,Candy,Hard,"Array, Greedy",https://leetcode.com/problems/candy/,47.08,FALSE,Algorithms,8936,813,"[{""input"": ""ratings=[1,0,2]"", ""expected"": ""5""}, {""input"": ""ratings=[1]"", ""expected"": ""1""}, {""input"": ""ratings=[1,2,3,4,5]"", ""expected"": ""15""}, {""input"": ""ratings=[1,2,2]"", ""expected"": ""4""}]","[{""title"": ""Minimize Maximum Value in a Grid"", ""titleSlug"": ""minimize-maximum-value-in-a-grid"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Minimum Number of Operations to Satisfy Conditions"", ""titleSlug"": ""minimum-number-of-operations-to-satisfy-conditions"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Check if Grid Satisfies Conditions"", ""titleSlug"": ""check-if-grid-satisfies-conditions"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""greedy_local""]"
44,Wildcard Matching,Hard,"String, Dynamic Programming, Greedy, Recursion",https://leetcode.com/problems/wildcard-matching/,30.31,FALSE,Algorithms,8808,396,"[{""input"": ""s=\""aa\"", p=\""*\"""", ""expected"": ""true""}, {""input"": ""s=\""\"", p=\""\"""", ""expected"": ""true""}, {""input"": ""s=\""a\""*500, p=\""*a\""*10"", ""expected"": ""true""}, {""input"": ""s=\""cb\"", p=\""?a\"""", ""expected"": ""false""}]","[{""title"": ""Regular Expression Matching"", ""titleSlug"": ""regular-expression-matching"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Substring Matching Pattern"", ""titleSlug"": ""substring-matching-pattern"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""dp_2d_string""]"
987,Vertical Order Traversal of a Binary Tree,Hard,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Sorting, Binary Tree",https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/,51.99,FALSE,Algorithms,8311,4380,"[{""input"": ""root=[3,9,20,null,null,15,7]"", ""expected"": ""[[9],[3,15],[20],[7]]""}, {""input"": ""root=[1]"", ""expected"": ""[[1]]""}, {""input"": ""root=[1,2,3,4,5,6,7]"", ""expected"": ""[[4],[2],[1,5,6],[3],[7]]""}, {""input"": ""root=[1,2,3,4,6,5,7]"", ""expected"": ""[[4],[2],[1,5,6],[3],[7]]""}]",[],"[""bfs_level_order"", ""dfs_recursive"", ""greedy_local""]"
188,Best Time to Buy and Sell Stock IV,Hard,"Array, Dynamic Programming",https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/,47.89,FALSE,Algorithms,7820,219,"[{""input"": ""k=2, prices=[2,4,1]"", ""expected"": ""2""}, {""input"": ""k=1, prices=[1]"", ""expected"": ""0""}, {""input"": ""k=2, prices=[1,2,3,4,5]"", ""expected"": ""4""}, {""input"": ""k=2, prices=[3,2,6,5,0,3]"", ""expected"": ""7""}]","[{""title"": ""Best Time to Buy and Sell Stock"", ""titleSlug"": ""best-time-to-buy-and-sell-stock"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Best Time to Buy and Sell Stock II"", ""titleSlug"": ""best-time-to-buy-and-sell-stock-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Best Time to Buy and Sell Stock III"", ""titleSlug"": ""best-time-to-buy-and-sell-stock-iii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Maximum Profit From Trading Stocks"", ""titleSlug"": ""maximum-profit-from-trading-stocks"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""dp_1d_forward""]"
140,Word Break II,Hard,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization",https://leetcode.com/problems/word-break-ii/,53.97,FALSE,Algorithms,7433,543,"[{""input"": ""s=\""catsanddog\"", wordDict=[\""cat\"",\""cats\"",\""and\"",\""sand\"",\""dog\""]"", ""expected"": ""[\""cat sand dog\"",\""cats and dog\""]""}, {""input"": ""s=\""a\"", wordDict=[\""a\""]"", ""expected"": ""[\""a\""]""}, {""input"": ""s=\""pineapplepenapple\"", wordDict=[\""apple\"",\""pen\"",\""applepen\"",\""pine\"",\""pineapple\""]"", ""expected"": ""[\""pine apple pen apple\"",\""pine applepen apple\"",\""pineapple pen apple\""]""}, {""input"": ""s=\""catsandog\"", wordDict=[\""cats\"",\""dog\"",\""sand\"",\""and\"",\""cat\""]"", ""expected"": ""[]""}]","[{""title"": ""Word Break"", ""titleSlug"": ""word-break"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Concatenated Words"", ""titleSlug"": ""concatenated-words"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""backtracking_subset"", ""dp_1d_forward""]"
1235,Maximum Profit in Job Scheduling,Hard,"Array, Binary Search, Dynamic Programming, Sorting",https://leetcode.com/problems/maximum-profit-in-job-scheduling/,54.45,FALSE,Algorithms,7149,117,"[{""input"": ""startTime=[1,2,3,3], endTime=[3,4,5,6], profit=[50,10,40,70]"", ""expected"": ""120""}, {""input"": ""startTime=[1], endTime=[2], profit=[5]"", ""expected"": ""5""}, {""input"": ""startTime=[1,2,3,4,6], endTime=[3,5,10,6,9], profit=[20,20,100,70,60]"", ""expected"": ""150""}, {""input"": ""startTime=[1,1,1], endTime=[2,3,4], profit=[5,6,4]"", ""expected"": ""6""}]","[{""title"": ""Maximum Earnings From Taxi"", ""titleSlug"": ""maximum-earnings-from-taxi"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Two Best Non-Overlapping Events"", ""titleSlug"": ""two-best-non-overlapping-events"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""binary_search_answer"", ""dp_1d_forward"", ""greedy_local""]"
115,Distinct Subsequences,Hard,"String, Dynamic Programming",https://leetcode.com/problems/distinct-subsequences/,50.52,FALSE,Algorithms,7137,315,"[{""input"": ""s=\""rabbbit\"", t=\""rabbit\"""", ""expected"": ""3""}, {""input"": ""s=\""a\"", t=\""a\"""", ""expected"": ""1""}, {""input"": ""s=\""a\""*30, t=\""a\""*15"", ""expected"": ""155117520""}, {""input"": ""s=\""babgbag\"", t=\""bag\"""", ""expected"": ""5""}]","[{""title"": ""Number of Unique Good Subsequences"", ""titleSlug"": ""number-of-unique-good-subsequences"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""dp_2d_string""]"
60,Permutation Sequence,Hard,"Math, Recursion",https://leetcode.com/problems/permutation-sequence/,50.45,FALSE,Algorithms,7061,492,"[{""input"": ""n=3, k=3"", ""expected"": ""\""213\""""}, {""input"": ""n=1, k=1"", ""expected"": ""\""1\""""}, {""input"": ""n=9, k=362880"", ""expected"": ""\""987654321\""""}, {""input"": ""n=4, k=9"", ""expected"": ""\""2314\""""}]","[{""title"": ""Next Permutation"", ""titleSlug"": ""next-permutation"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Permutations"", ""titleSlug"": ""permutations"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""greedy_local""]"
224,Basic Calculator,Hard,"Math, String, Stack, Recursion",https://leetcode.com/problems/basic-calculator/,45.92,FALSE,Algorithms,6734,542,"[{""input"": ""s=\""1 + 1\"""", ""expected"": ""2""}, {""input"": ""s=\""1\"""", ""expected"": ""1""}, {""input"": ""s=\""+\""+(\"" ( 1 + 1 ) \""*100)"", ""expected"": ""200""}, {""input"": ""s=\""(1+(4+5+2)-3)+(6+8)\"""", ""expected"": ""23""}]","[{""title"": ""Evaluate Reverse Polish Notation"", ""titleSlug"": ""evaluate-reverse-polish-notation"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Basic Calculator II"", ""titleSlug"": ""basic-calculator-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Different Ways to Add Parentheses"", ""titleSlug"": ""different-ways-to-add-parentheses"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Expression Add Operators"", ""titleSlug"": ""expression-add-operators"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Basic Calculator III"", ""titleSlug"": ""basic-calculator-iii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""The Score of Students Solving Math Expression"", ""titleSlug"": ""the-score-of-students-solving-math-expression"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Minimize Result by Adding Parentheses to Expression"", ""titleSlug"": ""minimize-result-by-adding-parentheses-to-expression"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""monotonic_stack""]"
493,Reverse Pairs,Hard,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set",https://leetcode.com/problems/reverse-pairs/,32.6,FALSE,Algorithms,6676,289,"[{""input"": ""nums=[1,3,2,3,1]"", ""expected"": ""2""}, {""input"": ""nums=[1]"", ""expected"": ""0""}, {""input"": ""nums=[2,4,3,5,1]"", ""expected"": ""3""}, {""input"": ""nums=[6,4,2,1]"", ""expected"": ""5""}]","[{""title"": ""Count of Smaller Numbers After Self"", ""titleSlug"": ""count-of-smaller-numbers-after-self"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Count of Range Sum"", ""titleSlug"": ""count-of-range-sum"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""binary_search_standard"", ""greedy_local""]"
992,Subarrays with K Different Integers,Hard,"Array, Hash Table, Sliding Window, Counting",https://leetcode.com/problems/subarrays-with-k-different-integers/,66.5,FALSE,Algorithms,6611,109,"[{""input"": ""nums=[1,2,1,2,3], k=2"", ""expected"": ""7""}, {""input"": ""nums=[1], k=1"", ""expected"": ""1""}, {""input"": ""nums=[1,2,3,4,5], k=3"", ""expected"": ""6""}, {""input"": ""nums=[1,2,1,3,4], k=3"", ""expected"": ""3""}]","[{""title"": ""Longest Substring Without Repeating Characters"", ""titleSlug"": ""longest-substring-without-repeating-characters"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Longest Substring with At Most Two Distinct Characters"", ""titleSlug"": ""longest-substring-with-at-most-two-distinct-characters"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Longest Substring with At Most K Distinct Characters"", ""titleSlug"": ""longest-substring-with-at-most-k-distinct-characters"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Vowel Substrings of a String"", ""titleSlug"": ""count-vowel-substrings-of-a-string"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Number of Unique Flavors After Sharing K Candies"", ""titleSlug"": ""number-of-unique-flavors-after-sharing-k-candies"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""K Divisible Elements Subarrays"", ""titleSlug"": ""k-divisible-elements-subarrays"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Complete Subarrays in an Array"", ""titleSlug"": ""count-complete-subarrays-in-an-array"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""hash_map_frequency"", ""sliding_window_variable""]"
1192,Critical Connections in a Network,Hard,"Depth-First Search, Graph, Biconnected Component",https://leetcode.com/problems/critical-connections-in-a-network/,58.35,FALSE,Algorithms,6535,189,"[{""input"": ""n=4, connections=[[0,1],[1,2],[2,0],[1,3]]"", ""expected"": ""[[1,3]]""}, {""input"": ""n=2, connections=[[0,1]]"", ""expected"": ""[[0,1]]""}, {""input"": ""n=5, connections=[[0,1],[1,2],[2,0],[1,3],[3,4],[4,1]]"", ""expected"": ""[]""}, {""input"": ""n=6, connections=[[0,1],[1,2],[2,0],[1,3],[3,4],[4,5],[5,3]]"", ""expected"": ""[[1,3]]""}]",[],"[""dfs_recursive""]"
354,Russian Doll Envelopes,Hard,"Array, Binary Search, Dynamic Programming, Sorting",https://leetcode.com/problems/russian-doll-envelopes/,37.43,FALSE,Algorithms,6308,162,"[{""input"": ""envelopes=[[5,4],[6,4],[6,7],[2,3]]"", ""expected"": ""3""}, {""input"": ""envelopes=[[1,1]]"", ""expected"": ""1""}, {""input"": ""envelopes=[[1,2],[2,3],[3,4],[4,5],[5,6]]"", ""expected"": ""5""}, {""input"": ""envelopes=[[1,3],[3,5],[6,7],[6,8],[8,4],[9,5]]"", ""expected"": ""3""}]","[{""title"": ""Longest Increasing Subsequence"", ""titleSlug"": ""longest-increasing-subsequence"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""The Number of Weak Characters in the Game"", ""titleSlug"": ""the-number-of-weak-characters-in-the-game"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Longest Non-decreasing Subarray From Two Arrays"", ""titleSlug"": ""longest-non-decreasing-subarray-from-two-arrays"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""binary_search_answer"", ""dp_1d_sequence"", ""greedy_local""]"
332,Reconstruct Itinerary,Hard,"Depth-First Search, Graph, Eulerian Circuit",https://leetcode.com/problems/reconstruct-itinerary/,43.76,FALSE,Algorithms,6188,1913,"[{""input"": ""tickets=[[\""MUC\"",\""LHR\""],[\""JFK\"",\""MUC\""],[\""SFO\"",\""SJC\""],[\""LHR\"",\""SFO\""]]"", ""expected"": ""[\""JFK\"",\""MUC\"",\""LHR\"",\""SFO\"",\""SJC\""]""}, {""input"": ""tickets=[[\""JFK\"",\""ATL\""]]"", ""expected"": ""[\""JFK\"",\""ATL\""]""}, {""input"": ""tickets=[[\""JFK\"",\""NRT\""],[\""NRT\"",\""JFK\""],[\""JFK\"",\""KUL\""]]"", ""expected"": ""[\""JFK\"",\""NRT\"",\""JFK\"",\""KUL\""]""}, {""input"": ""tickets=[[\""JFK\"",\""KUL\""],[\""JFK\"",\""NRT\""],[\""NRT\"",\""JFK\""]]"", ""expected"": ""[\""JFK\"",\""NRT\"",\""JFK\"",\""KUL\""]""}]","[{""title"": ""Longest Common Subpath"", ""titleSlug"": ""longest-common-subpath"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Valid Arrangement of Pairs"", ""titleSlug"": ""valid-arrangement-of-pairs"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""dfs_iterative""]"
218,The Skyline Problem,Hard,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set",https://leetcode.com/problems/the-skyline-problem/,44.18,FALSE,Algorithms,6100,278,"[{""input"": ""buildings=[[2,9,10],[3,7,15],[5,12,12],[15,20,10],[19,24,8]]"", ""expected"": ""[[2,10],[3,15],[7,12],[12,0],[15,10],[20,8],[24,0]]""}, {""input"": ""buildings=[[1,2,1]]"", ""expected"": ""[[1,1],[2,0]]""}, {""input"": ""buildings=[[1,5,3],[2,4,4],[3,6,2]]"", ""expected"": ""[[1,3],[2,4],[4,3],[5,2],[6,0]]""}, {""input"": ""buildings=[[1,3,3],[2,4,4]]"", ""expected"": ""[[1,3],[2,4],[4,0]]""}]","[{""title"": ""Falling Squares"", ""titleSlug"": ""falling-squares"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Shifting Letters II"", ""titleSlug"": ""shifting-letters-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""greedy_local"", ""heap_top_k""]"
174,Dungeon Game,Hard,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/dungeon-game/,39.83,FALSE,Algorithms,6087,118,"[{""input"": ""dungeon=[[-2,-3,3],[-5,-10,1],[10,30,-5]]"", ""expected"": ""7""}, {""input"": ""dungeon=[[0]]"", ""expected"": ""1""}, {""input"": ""dungeon=[[1,-3,3],[0,-2,0],[-3,-3,-3]]"", ""expected"": ""3""}, {""input"": ""dungeon=[[-1,-1,0],[-2,-2,-1]]"", ""expected"": ""4""}]","[{""title"": ""Unique Paths"", ""titleSlug"": ""unique-paths"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Minimum Path Sum"", ""titleSlug"": ""minimum-path-sum"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Cherry Pickup"", ""titleSlug"": ""cherry-pickup"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Minimum Path Cost in a Grid"", ""titleSlug"": ""minimum-path-cost-in-a-grid"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Minimum Health to Beat Game"", ""titleSlug"": ""minimum-health-to-beat-game"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Paths in Matrix Whose Sum Is Divisible by K"", ""titleSlug"": ""paths-in-matrix-whose-sum-is-divisible-by-k"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Check if There is a Path With Equal Number of 0's And 1's"", ""titleSlug"": ""check-if-there-is-a-path-with-equal-number-of-0s-and-1s"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""dp_2d_grid""]"
460,LFU Cache,Hard,"Hash Table, Linked List, Design, Doubly-Linked List",https://leetcode.com/problems/lfu-cache/,47.18,FALSE,Algorithms,6084,341,"[{""input"": ""ops=[\""put\"",\""put\"",\""get\"",\""put\"",\""get\"",\""get\"",\""put\"",\""get\"",\""get\"",\""get\""], args=[[1,1],[2,2],[1],[3,3],[2],[3],[4,4],[1],[3],[4]], capacity=2"", ""expected"": ""[null,null,1,null,-1,3,null,-1,3,4]""}, {""input"": ""ops=[\""put\"",\""get\""], args=[[1,1],[1]], capacity=1"", ""expected"": ""[null,1]""}, {""input"": ""ops=[\""put\"",\""put\"",\""put\"",\""get\"",\""get\""], args=[[1,1],[2,2],[3,3],[1],[2]], capacity=2"", ""expected"": ""[null,null,null,1,-1]""}, {""input"": ""ops=[\""put\"",\""put\"",\""get\"",\""put\"",\""get\""], args=[[1,1],[2,2],[2],[3,3],[2]], capacity=2"", ""expected"": ""[null,null,2,null,2]""}]","[{""title"": ""LRU Cache"", ""titleSlug"": ""lru-cache"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Design In-Memory File System"", ""titleSlug"": ""design-in-memory-file-system"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""hash_map_lookup"", ""monotonic_stack""]"
